DATA INICIAL,DATA FINAL,ESTADO,MUNICÍPIO,PRODUTO,NÚMERO DE POSTOS PESQUISADOS,UNIDADE DE MEDIDA,PREÇO MÉDIO REVENDA,DESVIO PADRÃO REVENDA,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA,COEF DE VARIAÇÃO REVENDA,periodo_referencia
2024-03-31 00:00:00,2024-04-06 00:00:00,MATO GROSSO DO SUL,CAMPO GRANDE,OLEO DIESEL S10,12,R$/l,5.91,0.16703066312579384,5.69,6.21,0.028,2024-03-31 a 2024-04-06
2024-03-31 00:00:00,2024-04-06 00:00:00,MATO GROSSO,CUIABA,OLEO DIESEL S10,1,R$/l,6.19,0,6.19,6.19,0,2024-03-31 a 2024-04-06
2024-03-31 00:00:00,2024-04-06 00:00:00,PARANA,CURITIBA,OLEO DIESEL S10,33,R$/l,5.92,0.32706801257305007,5.45,6.99,0.055,2024-03-31 a 2024-04-06
2024-03-31 00:00:00,2024-04-06 00:00:00,SANTA CATARINA,FLORIANOPOLIS,OLEO DIESEL S10,7,R$/l,6.13,0.24538599331315902,5.85,6.59,0.04,2024-03-31 a 2024-04-06
2024-03-31 00:00:00,2024-04-06 00:00:00,CEARA,FORTALEZA,OLEO DIESEL S10,33,R$/l,5.91,0.298155631010099,5.39,6.37,0.05,2024-03-31 a 2024-04-06
2024-03-31 00:00:00,2024-04-06 00:00:00,GOIAS,GOIANIA,OLEO DIESEL S10,33,R$/l,5.93,0.26032759082635587,5.54,6.69,0.044,2024-03-31 a 2024-04-06
2024-03-31 00:00:00,2024-04-06 00:00:00,PARAIBA,JOAO PESSOA,OLEO DIESEL S10,8,R$/l,5.74,0.12299099850918244,5.65,5.99,0.021,2024-03-31 a 2024-04-06
2024-03-31 00:00:00,2024-04-06 00:00:00,ALAGOAS,MACEIO,OLEO DIESEL S10,11,R$/l,5.61,0.20875823337056673,5.24,5.96,0.037,2024-03-31 a 2024-04-06
2024-03-31 00:00:00,2024-04-06 00:00:00,AMAZONAS,MANAUS,OLEO DIESEL S10,6,R$/l,6.29,0,6.29,6.29,0,2024-03-31 a 2024-04-06
2024-03-31 00:00:00,2024-04-06 00:00:00,RIO GRANDE DO NORTE,NATAL,OLEO DIESEL S10,10,R$/l,6.33,0.20932696380967689,5.98,6.49,0.033,2024-03-31 a 2024-04-06
2024-03-31 00:00:00,2024-04-06 00:00:00,TOCANTINS,PALMAS,OLEO DIESEL S10,14,R$/l,5.67,0.22132468317974702,5.49,6.05,0.039,2024-03-31 a 2024-04-06
2024-03-31 00:00:00,2024-04-06 00:00:00,RIO GRANDE DO SUL,PORTO ALEGRE,OLEO DIESEL S10,16,R$/l,5.87,0.21863878125041467,5.58,6.45,0.037,2024-03-31 a 2024-04-06
2024-03-31 00:00:00,2024-04-06 00:00:00,RONDONIA,PORTO VELHO,OLEO DIESEL S10,17,R$/l,6.32,0.25769338826004284,5.69,6.69,0.041,2024-03-31 a 2024-04-06
2024-03-31 00:00:00,2024-04-06 00:00:00,PERNAMBUCO,RECIFE,OLEO DIESEL S10,20,R$/l,5.68,0.11876114906111253,5.39,5.89,0.021,2024-03-31 a 2024-04-06
2024-03-31 00:00:00,2024-04-06 00:00:00,ACRE,RIO BRANCO,OLEO DIESEL S10,11,R$/l,7.16,0.0556449785368243,7.09,7.3,0.008,2024-03-31 a 2024-04-06
2024-03-31 00:00:00,2024-04-06 00:00:00,RIO DE JANEIRO,RIO DE JANEIRO,OLEO DIESEL S10,45,R$/l,6.06,0.25194155166336785,5.59,6.59,0.042,2024-03-31 a 2024-04-06
2024-03-31 00:00:00,2024-04-06 00:00:00,BAHIA,SALVADOR,OLEO DIESEL S10,19,R$/l,5.87,0.29108689243483366,5.54,6.59,0.05,2024-03-31 a 2024-04-06
2024-03-31 00:00:00,2024-04-06 00:00:00,MARANHAO,SAO LUIS,OLEO DIESEL S10,19,R$/l,5.49,0.19325769845389318,5.2,5.99,0.035,2024-03-31 a 2024-04-06
2024-03-31 00:00:00,2024-04-06 00:00:00,SAO PAULO,SAO PAULO,OLEO DIESEL S10,121,R$/l,6.02,0.5537176135832114,4.99,8.49,0.092,2024-03-31 a 2024-04-06
2024-03-31 00:00:00,2024-04-06 00:00:00,PIAUI,TERESINA,OLEO DIESEL S10,16,R$/l,6,0.3231485726411305,5.69,6.99,0.054,2024-03-31 a 2024-04-06
2024-03-31 00:00:00,2024-04-06 00:00:00,ESPIRITO SANTO,VITORIA,OLEO DIESEL S10,5,R$/l,6.46,0.8719518335321051,5.85,7.99,0.135,2024-03-31 a 2024-04-06
2024-04-07 00:00:00,2024-04-13 00:00:00,SERGIPE,ARACAJU,ETANOL HIDRATADO,4,R$/l,4.44,0.05196152422706632,4.4,4.49,0.012,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,PARA,BELEM,ETANOL HIDRATADO,12,R$/l,4.11,0.3775549327882332,3.85,5.19,0.092,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,MINAS GERAIS,BELO HORIZONTE,ETANOL HIDRATADO,36,R$/l,3.81,0.10399481061534098,3.57,3.99,0.027,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,RORAIMA,BOA VISTA,ETANOL HIDRATADO,4,R$/l,4.82,0.03947573094109004,4.79,4.87,0.008,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,DISTRITO FEDERAL,BRASILIA,ETANOL HIDRATADO,30,R$/l,3.79,0.11073215068534657,3.53,4.12,0.029,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,MATO GROSSO DO SUL,CAMPO GRANDE,ETANOL HIDRATADO,12,R$/l,3.46,0.09419515525082632,3.36,3.64,0.027,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,MATO GROSSO,CUIABA,ETANOL HIDRATADO,19,R$/l,3.42,0.11097389187715538,3.2,3.65,0.032,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,PARANA,CURITIBA,ETANOL HIDRATADO,48,R$/l,4.24,0.06048122620618943,4.06,4.29,0.014,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,SANTA CATARINA,FLORIANOPOLIS,ETANOL HIDRATADO,12,R$/l,4.21,0.36460335442862574,3.89,4.89,0.086,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,CEARA,FORTALEZA,ETANOL HIDRATADO,45,R$/l,4.38,0.17141125453662073,4.17,4.99,0.039,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,GOIAS,GOIANIA,ETANOL HIDRATADO,43,R$/l,3.96,0.15399659141069635,3.57,4.37,0.039,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,PARAIBA,JOAO PESSOA,ETANOL HIDRATADO,19,R$/l,4,0.06833440307249969,3.89,4.22,0.017,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,ALAGOAS,MACEIO,ETANOL HIDRATADO,19,R$/l,4.15,0.09800644447124249,4.09,4.39,0.024,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,AMAZONAS,MANAUS,ETANOL HIDRATADO,36,R$/l,4.31,0.06903185370100405,4.25,4.59,0.016,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,RIO GRANDE DO NORTE,NATAL,ETANOL HIDRATADO,17,R$/l,5.01,0.24531941962889695,4.68,5.39,0.049,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,TOCANTINS,PALMAS,ETANOL HIDRATADO,13,R$/l,4.34,0.10875165781229763,4.16,4.49,0.025,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,RIO GRANDE DO SUL,PORTO ALEGRE,ETANOL HIDRATADO,13,R$/l,4.2,0.2950858197637444,3.87,4.99,0.07,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,RONDONIA,PORTO VELHO,ETANOL HIDRATADO,8,R$/l,4.7,0.2100977663578826,4.41,4.99,0.045,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,PERNAMBUCO,RECIFE,ETANOL HIDRATADO,27,R$/l,4.27,0.07013621260866829,4.19,4.59,0.016,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,ACRE,RIO BRANCO,ETANOL HIDRATADO,8,R$/l,4.66,0.1376265651266914,4.49,4.89,0.03,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,RIO DE JANEIRO,RIO DE JANEIRO,ETANOL HIDRATADO,62,R$/l,3.96,0.1683748179601376,3.62,4.74,0.042,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,BAHIA,SALVADOR,ETANOL HIDRATADO,30,R$/l,4.23,0.09842728805815366,4.12,4.47,0.023,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,MARANHAO,SAO LUIS,ETANOL HIDRATADO,13,R$/l,4.11,0.07652718638765087,3.99,4.29,0.019,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,SAO PAULO,SAO PAULO,ETANOL HIDRATADO,180,R$/l,3.59,0.4224266452762591,2.99,5.09,0.117,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,PIAUI,TERESINA,ETANOL HIDRATADO,24,R$/l,4,0.084968024676294,3.88,4.29,0.021,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,ESPIRITO SANTO,VITORIA,ETANOL HIDRATADO,8,R$/l,3.96,0.13435028842544403,3.69,4.17,0.034,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,SERGIPE,ARACAJU,GASOLINA ADITIVADA,3,R$/l,6.22,0.1484362938547488,6.1,6.39,0.024,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,PARA,BELEM,GASOLINA ADITIVADA,7,R$/l,6.15,0.36654759971542966,5.85,6.89,0.06,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,MINAS GERAIS,BELO HORIZONTE,GASOLINA ADITIVADA,34,R$/l,5.9,0.13787830796570805,5.61,6.19,0.023,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,RORAIMA,BOA VISTA,GASOLINA ADITIVADA,16,R$/l,6.23,0.0364634520216248,6.15,6.31,0.006,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,DISTRITO FEDERAL,BRASILIA,GASOLINA ADITIVADA,46,R$/l,5.88,0.09976978331055826,5.54,6.29,0.017,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,MATO GROSSO DO SUL,CAMPO GRANDE,GASOLINA ADITIVADA,20,R$/l,5.69,0.1643519970896868,5.39,5.99,0.029,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,MATO GROSSO,CUIABA,GASOLINA ADITIVADA,9,R$/l,5.94,0.2416149369922683,5.57,6.29,0.041,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,PARANA,CURITIBA,GASOLINA ADITIVADA,32,R$/l,6.43,0.19065147224967277,6.14,6.69,0.03,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,SANTA CATARINA,FLORIANOPOLIS,GASOLINA ADITIVADA,17,R$/l,5.96,0.22110684135529965,5.59,6.29,0.037,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,CEARA,FORTALEZA,GASOLINA ADITIVADA,40,R$/l,5.88,0.21586305606647696,5.49,6.39,0.037,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,GOIAS,GOIANIA,GASOLINA ADITIVADA,28,R$/l,6.16,0.21904403896315236,5.75,6.74,0.036,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,PARAIBA,JOAO PESSOA,GASOLINA ADITIVADA,13,R$/l,5.8,0.09209109202723807,5.66,5.95,0.016,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,AMAPA,MACAPA,GASOLINA ADITIVADA,2,R$/l,5.96,0.16970562748477142,5.84,6.08,0.028,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,ALAGOAS,MACEIO,GASOLINA ADITIVADA,16,R$/l,5.96,0.1341640786499874,5.79,6.29,0.022,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,AMAZONAS,MANAUS,GASOLINA ADITIVADA,37,R$/l,6.33,0.05530152130148192,6.28,6.49,0.009,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,RIO GRANDE DO NORTE,NATAL,GASOLINA ADITIVADA,16,R$/l,6.16,0.2620424583917652,5.71,6.58,0.042,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,TOCANTINS,PALMAS,GASOLINA ADITIVADA,14,R$/l,6.31,0.1302934135955215,6.16,6.59,0.021,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,RIO GRANDE DO SUL,PORTO ALEGRE,GASOLINA ADITIVADA,34,R$/l,5.71,0.23970793280183356,5.37,6.29,0.042,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,RONDONIA,PORTO VELHO,GASOLINA ADITIVADA,9,R$/l,6.46,0.11941989411781904,6.39,6.69,0.018,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,PERNAMBUCO,RECIFE,GASOLINA ADITIVADA,19,R$/l,6.08,0.11524192706817239,5.95,6.35,0.019,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,ACRE,RIO BRANCO,GASOLINA ADITIVADA,13,R$/l,6.8,0.07343233410635736,6.69,6.93,0.011,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,RIO DE JANEIRO,RIO DE JANEIRO,GASOLINA ADITIVADA,75,R$/l,5.92,0.386538111590192,5.29,7.79,0.065,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,BAHIA,SALVADOR,GASOLINA ADITIVADA,29,R$/l,5.98,0.26771888057209997,5.5,6.39,0.045,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,MARANHAO,SAO LUIS,GASOLINA ADITIVADA,16,R$/l,5.51,0.21334537726419103,5.35,5.99,0.039,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,SAO PAULO,SAO PAULO,GASOLINA ADITIVADA,186,R$/l,6.02,0.6589677801755585,4.99,7.99,0.109,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,PIAUI,TERESINA,GASOLINA ADITIVADA,23,R$/l,5.89,0.15578057944688203,5.59,6.09,0.026,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,ESPIRITO SANTO,VITORIA,GASOLINA ADITIVADA,12,R$/l,5.82,0.12375439998299663,5.65,6.04,0.021,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,SERGIPE,ARACAJU,GASOLINA COMUM,4,R$/l,6.14,0.05196152422706632,6.1,6.19,0.008,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,PARA,BELEM,GASOLINA COMUM,18,R$/l,5.51,0.2798855975437434,5.32,6.39,0.051,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,MINAS GERAIS,BELO HORIZONTE,GASOLINA COMUM,38,R$/l,5.63,0.11660561973921023,5.39,5.99,0.021,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,RORAIMA,BOA VISTA,GASOLINA COMUM,17,R$/l,6.15,0.013004524099667144,6.15,6.19,0.002,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,DISTRITO FEDERAL,BRASILIA,GASOLINA COMUM,50,R$/l,5.85,0.10754097463055558,5.54,5.95,0.018,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,MATO GROSSO DO SUL,CAMPO GRANDE,GASOLINA COMUM,20,R$/l,5.49,0.11068685083318805,5.25,5.69,0.02,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,MATO GROSSO,CUIABA,GASOLINA COMUM,19,R$/l,5.89,0.15169028156235928,5.57,5.99,0.026,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,PARANA,CURITIBA,GASOLINA COMUM,48,R$/l,6.24,0.053831477911946625,6.14,6.29,0.009,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,SANTA CATARINA,FLORIANOPOLIS,GASOLINA COMUM,17,R$/l,5.79,0.18582684856354537,5.57,6.19,0.032,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,CEARA,FORTALEZA,GASOLINA COMUM,45,R$/l,5.65,0.11542849463515226,5.45,5.89,0.02,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,GOIAS,GOIANIA,GASOLINA COMUM,43,R$/l,5.95,0.14091419598901042,5.65,6.34,0.024,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,PARAIBA,JOAO PESSOA,GASOLINA COMUM,18,R$/l,5.66,0.013394467690277296,5.64,5.69,0.002,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,AMAPA,MACAPA,GASOLINA COMUM,17,R$/l,5.59,0.07478891865070103,5.45,5.79,0.013,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,ALAGOAS,MACEIO,GASOLINA COMUM,19,R$/l,5.7,0.03746343246326776,5.69,5.79,0.007,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,AMAZONAS,MANAUS,GASOLINA COMUM,40,R$/l,6.29,0.0015811388300841897,6.28,6.29,0,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,RIO GRANDE DO NORTE,NATAL,GASOLINA COMUM,12,R$/l,6.08,0.2338608755027422,5.71,6.39,0.038,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,TOCANTINS,PALMAS,GASOLINA COMUM,14,R$/l,6.18,0.008516306272526402,6.16,6.19,0.001,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,RIO GRANDE DO SUL,PORTO ALEGRE,GASOLINA COMUM,36,R$/l,5.53,0.15243629947235468,5.28,5.89,0.028,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,RONDONIA,PORTO VELHO,GASOLINA COMUM,19,R$/l,6.38,0.03790570016848598,6.33,6.49,0.006,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,PERNAMBUCO,RECIFE,GASOLINA COMUM,28,R$/l,5.95,0.11677942396858217,5.53,6.38,0.02,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,ACRE,RIO BRANCO,GASOLINA COMUM,14,R$/l,6.75,0.04393426658338318,6.69,6.79,0.007,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,RIO DE JANEIRO,RIO DE JANEIRO,GASOLINA COMUM,67,R$/l,5.66,0.3409809060495417,5.19,7.59,0.06,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,BAHIA,SALVADOR,GASOLINA COMUM,29,R$/l,5.75,0.205066972119323,5.5,5.99,0.036,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,MARANHAO,SAO LUIS,GASOLINA COMUM,21,R$/l,5.36,0.03682002560719215,5.28,5.39,0.007,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,SAO PAULO,SAO PAULO,GASOLINA COMUM,179,R$/l,5.69,0.6653994804029341,4.79,7.97,0.117,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,PIAUI,TERESINA,GASOLINA COMUM,28,R$/l,5.65,0.05179834730055374,5.53,5.69,0.009,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,ESPIRITO SANTO,VITORIA,GASOLINA COMUM,12,R$/l,5.67,0.017298624923456324,5.65,5.69,0.003,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,SERGIPE,ARACAJU,GLP,2,R$/13kg,89.95,0.07071067811865475,89.9,90,0.001,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,PARA,BELEM,GLP,33,R$/13kg,104.52,5.870996379222907,95,120,0.056,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,MINAS GERAIS,BELO HORIZONTE,GLP,32,R$/13kg,101.06,11.812248427087274,85,129,0.117,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,RORAIMA,BOA VISTA,GLP,29,R$/13kg,128.03,6.138187020731597,118,140,0.048,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,DISTRITO FEDERAL,BRASILIA,GLP,46,R$/13kg,95.69,5.903193796990823,82.99,119.99,0.062,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,MATO GROSSO DO SUL,CAMPO GRANDE,GLP,36,R$/13kg,104.56,8.966380629178174,90,135.5,0.086,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,MATO GROSSO,CUIABA,GLP,34,R$/13kg,111.87,12.927588488099667,86,138,0.116,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,PARANA,CURITIBA,GLP,52,R$/13kg,90.35,5.884333813342651,79.9,100,0.065,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,SANTA CATARINA,FLORIANOPOLIS,GLP,8,R$/13kg,118.37,5.0691644845505435,110,125,0.043,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,CEARA,FORTALEZA,GLP,29,R$/13kg,97.61,7.240851013452409,85.9,115,0.074,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,GOIAS,GOIANIA,GLP,23,R$/13kg,106.43,10.167634479518375,84.99,130,0.096,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,PARAIBA,JOAO PESSOA,GLP,32,R$/13kg,98.4,8.238100288960299,79.99,110,0.084,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,AMAPA,MACAPA,GLP,18,R$/13kg,114.05,5.754509456501685,106,122,0.05,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,ALAGOAS,MACEIO,GLP,33,R$/13kg,95.54,7.107662731698499,84,115,0.074,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,AMAZONAS,MANAUS,GLP,84,R$/13kg,120.99,6.445589569589301,110,140,0.053,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,RIO GRANDE DO NORTE,NATAL,GLP,21,R$/13kg,104.66,9.981649830230138,85,128,0.095,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,TOCANTINS,PALMAS,GLP,19,R$/13kg,121.47,5.316310552886922,110,130,0.044,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,RIO GRANDE DO SUL,PORTO ALEGRE,GLP,20,R$/13kg,105.78,5.491007001883793,99.9,119.9,0.052,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,RONDONIA,PORTO VELHO,GLP,33,R$/13kg,110.81,7.191377412631678,98,128,0.065,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,PERNAMBUCO,RECIFE,GLP,19,R$/13kg,83.1,5.567644834743678,79.99,100,0.067,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,ACRE,RIO BRANCO,GLP,33,R$/13kg,115.97,6.14656839466568,105,127,0.053,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,RIO DE JANEIRO,RIO DE JANEIRO,GLP,38,R$/13kg,95.15,7.4315516903481065,80,119,0.078,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,BAHIA,SALVADOR,GLP,34,R$/13kg,112.17,8.788406665103176,94.9,128,0.078,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,MARANHAO,SAO LUIS,GLP,35,R$/13kg,99.26,2.7547521354436033,89.9,105,0.028,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,SAO PAULO,SAO PAULO,GLP,54,R$/13kg,106.4,10.518831884474459,84.99,125,0.099,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,PIAUI,TERESINA,GLP,33,R$/13kg,94.45,4.61182585202368,84.99,105,0.049,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,ESPIRITO SANTO,VITORIA,GLP,9,R$/13kg,96.1,5.466185700386616,89.99,105,0.057,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,SERGIPE,ARACAJU,GNV,2,R$/m³,4.89,0,4.89,4.89,0,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,MINAS GERAIS,BELO HORIZONTE,GNV,4,R$/m³,4.88,0.005,4.88,4.89,0.001,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,MATO GROSSO DO SUL,CAMPO GRANDE,GNV,1,R$/m³,4.19,0,4.19,4.19,0,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,PARANA,CURITIBA,GNV,1,R$/m³,4.89,0,4.89,4.89,0,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,SANTA CATARINA,FLORIANOPOLIS,GNV,1,R$/m³,4.89,0,4.89,4.89,0,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,CEARA,FORTALEZA,GNV,11,R$/m³,4.99,0,4.99,4.99,0,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,PARAIBA,JOAO PESSOA,GNV,2,R$/m³,4.72,0,4.72,4.72,0,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,ALAGOAS,MACEIO,GNV,9,R$/m³,4.69,0,4.69,4.69,0,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,AMAZONAS,MANAUS,GNV,1,R$/m³,4.59,0,4.59,4.59,0,2024-04-07 a 2024-04-13
2024-04-07 00:00:00,2024-04-13 00:00:00,RIO GRANDE DO NORTE,NATAL,GNV,2,R$/m³,5.19,0,5.19,5.19,0,2024-04-07 a 2024-04-13
